9/11/2016 18:30,-0.025868582
9/11/2016 18:45,-0.024173394
9/11/2016 19:00,-0.024173394
9/11/2016 19:15,-0.024459154
9/11/2016 19:30,-0.025306748
9/11/2016 19:45,-0.02643526
9/11/2016 20:00,-0.02643526
9/11/2016 20:15,-0.027282854
9/11/2016 20:30,-0.026154343
9/11/2016 20:45,-0.027282854
9/11/2016 21:00,-0.026154343
9/11/2016 21:15,-0.027001937
9/11/2016 21:30,-0.026716177
9/11/2016 21:45,-0.027849532
9/11/2016 22:00,-0.027849532
9/11/2016 22:15,-0.028009364
9/11/2016 22:30,-0.027161769
9/11/2016 22:45,-0.028130449
9/11/2016 23:00,-0.027849532
9/11/2016 23:15,-0.028978043
9/11/2016 23:30,-0.029864385
9/11/2016 23:45,-0.027888279
9/12/2016 0:00,-0.027607362
9/12/2016 0:15,-0.030711979
9/12/2016 0:30,-0.029864385
9/12/2016 0:45,-0.029302551
9/12/2016 1:00,-0.028454956
9/12/2016 1:15,-0.029583468
9/12/2016 1:30,-0.030431062
9/12/2016 1:45,-0.0297433
9/12/2016 2:00,-0.030590894
9/12/2016 2:15,-0.0297433
9/12/2016 2:30,-0.030876655
9/12/2016 2:45,-0.030876655
9/12/2016 3:00,-0.030188892
9/12/2016 3:15,-0.031157572
9/12/2016 3:30,-0.03002906
9/12/2016 3:45,-0.030188892
9/12/2016 4:00,-0.030431062
9/12/2016 4:15,-0.032407168
9/12/2016 4:30,-0.030431062
9/12/2016 4:45,-0.031278657
9/12/2016 5:00,-0.030876655
9/12/2016 5:15,-0.031724249
9/12/2016 5:30,-0.032571844
9/12/2016 5:45,-0.031724249
9/12/2016 6:00,-0.030590894
9/12/2016 6:15,-0.032852761
9/12/2016 6:30,-0.031724249
9/12/2016 6:45,-0.032005166
9/12/2016 7:00,-0.033133678
9/12/2016 7:15,-0.032005166
9/12/2016 7:30,-0.031157572
9/12/2016 7:45,-0.032852761
9/12/2016 8:00,-0.033981272
9/12/2016 8:15,-0.032852761
9/12/2016 8:30,-0.033419438
9/12/2016 8:45,-0.034707782
9/12/2016 9:00,-0.032731676
9/12/2016 9:15,-0.033298353
9/12/2016 9:30,-0.034426865
9/12/2016 9:45,-0.031884081
9/12/2016 10:00,-0.032450759
9/12/2016 10:15,-0.032731676
9/12/2016 10:30,-0.034707782
9/12/2016 10:45,-0.031884081
9/12/2016 11:00,-0.033012593
9/12/2016 11:15,-0.033860187
9/12/2016 11:30,-0.031603164
9/12/2016 11:45,-0.032329674
9/12/2016 12:00,-0.032891508
9/12/2016 12:15,-0.032610591
9/12/2016 12:30,-0.031762996
9/12/2016 12:45,-0.033177268
9/12/2016 13:00,-0.034024863
9/12/2016 13:15,-0.034024863
9/12/2016 13:30,-0.032891508
9/12/2016 13:45,-0.032891508
9/12/2016 14:00,-0.031762996
9/12/2016 14:15,-0.031196319
9/12/2016 14:30,-0.031196319
9/12/2016 14:45,-0.032329674
9/12/2016 15:00,-0.033177268
9/12/2016 15:15,-0.033012593
9/12/2016 15:30,-0.032329674
9/12/2016 15:45,-0.031482079
9/12/2016 16:00,-0.033739102
9/12/2016 16:15,-0.033739102
9/12/2016 16:30,-0.032329674
9/12/2016 16:45,-0.032329674
9/12/2016 17:00,-0.034024863
9/12/2016 17:15,-0.032891508
9/12/2016 17:30,-0.033458185
9/12/2016 17:45,-0.033012593
9/12/2016 18:00,-0.033700355
9/12/2016 18:15,-0.034145948
9/12/2016 18:30,-0.034993542
9/12/2016 18:45,-0.034145948
9/12/2016 19:00,-0.033860187
9/12/2016 19:15,-0.03454795
9/12/2016 19:30,-0.035114627
9/12/2016 19:45,-0.032852761
9/12/2016 20:00,-0.034949952
9/12/2016 20:15,-0.035071036
9/12/2016 20:30,-0.035071036
9/12/2016 20:45,-0.035071036
9/12/2016 21:00,-0.032814014
9/12/2016 21:15,-0.032814014
9/12/2016 21:30,-0.03382144
9/12/2016 21:45,-0.03382144
9/12/2016 22:00,-0.03382144
9/12/2016 22:15,-0.035235712
9/12/2016 22:30,-0.035071036
9/12/2016 22:45,-0.035637714
9/12/2016 23:00,-0.035918631
9/12/2016 23:15,-0.035637714
9/12/2016 23:30,-0.036606393
9/12/2016 23:45,-0.03688731
9/13/2016 0:00,-0.033661608
9/13/2016 0:15,-0.035918631
9/13/2016 0:30,-0.035071036
9/13/2016 0:45,-0.034102357
9/13/2016 1:00,-0.034790119
9/13/2016 1:15,-0.034344527
9/13/2016 1:30,-0.034344527
9/13/2016 1:45,-0.036606393
9/13/2016 2:00,-0.03406361
9/13/2016 2:15,-0.034184695
9/13/2016 2:30,-0.035032289
9/13/2016 2:45,-0.035313206
9/13/2016 3:00,-0.035032289
9/13/2016 3:15,-0.036281886
9/13/2016 3:30,-0.036000969
9/13/2016 3:45,-0.035153374
9/13/2016 4:00,-0.034586697
9/13/2016 4:15,-0.037696158
9/13/2016 4:30,-0.034872457
9/13/2016 4:45,-0.035720052
9/13/2016 5:00,-0.036281886
9/13/2016 5:15,-0.035434291
9/13/2016 5:30,-0.034586697
9/13/2016 5:45,-0.036567646
9/13/2016 6:00,-0.036567646
9/13/2016 6:15,-0.03809816
9/13/2016 6:30,-0.03838392
9/13/2016 6:45,-0.03838392
9/13/2016 7:00,-0.03838392
9/13/2016 7:15,-0.038664837
9/13/2016 7:30,-0.03809816
9/13/2016 7:45,-0.037817242
9/13/2016 8:00,-0.036688731
9/13/2016 8:15,-0.038219244
9/13/2016 8:30,-0.037938327
9/13/2016 8:45,-0.038219244
9/13/2016 9:00,-0.038059412
9/13/2016 9:15,-0.036243139
9/13/2016 9:30,-0.035962222
9/13/2016 9:45,-0.038059412
9/13/2016 10:00,-0.03664514
9/13/2016 10:15,-0.036364223
9/13/2016 10:30,-0.036364223
9/13/2016 10:45,-0.035516629
9/13/2016 11:00,-0.03664514
9/13/2016 11:15,-0.037778495
9/13/2016 11:30,-0.038059412
9/13/2016 11:45,-0.037817242
9/13/2016 12:00,-0.037090733
9/13/2016 12:15,-0.03809816
9/13/2016 12:30,-0.037938327
9/13/2016 12:45,-0.037938327
9/13/2016 13:00,-0.038219244
9/13/2016 13:15,-0.036809816
9/13/2016 13:30,-0.03765741
9/13/2016 13:45,-0.039914433
9/13/2016 14:00,-0.039633516
9/13/2016 14:15,-0.036809816
9/13/2016 14:30,-0.038785922
9/13/2016 14:45,-0.037938327
9/13/2016 15:00,-0.036809816
9/13/2016 15:15,-0.037938327
9/13/2016 15:30,-0.037938327
9/13/2016 15:45,-0.03765741
9/13/2016 16:00,-0.040035518
9/13/2016 16:15,-0.03809816
9/13/2016 16:30,-0.036930901
9/13/2016 16:45,-0.038059412
9/13/2016 17:00,-0.038059412
9/13/2016 17:15,-0.037090733
9/13/2016 17:30,-0.037090733
9/13/2016 17:45,-0.038059412
9/13/2016 18:00,-0.035962222
9/13/2016 18:15,-0.038059412
9/13/2016 18:30,-0.039754601
9/13/2016 18:45,-0.039187924
9/13/2016 19:00,-0.038907007
9/13/2016 19:15,-0.037778495
9/13/2016 19:30,-0.038059412
9/13/2016 19:45,-0.037778495
9/13/2016 20:00,-0.03862609
9/13/2016 20:15,-0.039594769
9/13/2016 20:30,-0.039309009
9/13/2016 20:45,-0.038180497
9/13/2016 21:00,-0.03789958
9/13/2016 21:15,-0.039594769
9/13/2016 21:30,-0.038747175
9/13/2016 21:45,-0.039309009
9/13/2016 22:00,-0.039028092
9/13/2016 22:15,-0.038180497
9/13/2016 22:30,-0.038020665
9/13/2016 22:45,-0.039028092
9/13/2016 23:00,-0.039996771
9/13/2016 23:15,-0.038180497
9/13/2016 23:30,-0.038989345
9/13/2016 23:45,-0.039836939
9/14/2016 0:00,-0.03688731
9/14/2016 0:15,-0.039836939
9/14/2016 0:30,-0.038989345
9/14/2016 0:45,-0.04096545
9/14/2016 1:00,-0.039836939
9/14/2016 1:15,-0.038703584
9/14/2016 1:30,-0.040684533
9/14/2016 1:45,-0.039551179
9/14/2016 2:00,-0.041813045
9/14/2016 2:15,-0.04096545
9/14/2016 2:30,-0.04096545
9/14/2016 2:45,-0.04096545
9/14/2016 3:00,-0.040398773
9/14/2016 3:15,-0.04096545
9/14/2016 3:30,-0.039551179
9/14/2016 3:45,-0.039270262
9/14/2016 4:00,-0.038422667
9/14/2016 4:15,-0.039715854
9/14/2016 4:30,-0.039430094
9/14/2016 4:45,-0.03814175
9/14/2016 5:00,-0.038422667
9/14/2016 5:15,-0.039270262
9/14/2016 5:30,-0.038422667
9/14/2016 5:45,-0.039149177
9/14/2016 6:00,-0.040398773
9/14/2016 6:15,-0.040684533
9/14/2016 6:30,-0.040563448
9/14/2016 6:45,-0.038703584
9/14/2016 7:00,-0.037453988
9/14/2016 7:15,-0.038703584
9/14/2016 7:30,-0.037008395
9/14/2016 7:45,-0.038703584
9/14/2016 8:00,-0.03785599
9/14/2016 8:15,-0.036606393
9/14/2016 8:30,-0.036727478
9/14/2016 8:45,-0.036727478
9/14/2016 9:00,-0.035758799
9/14/2016 9:15,-0.036727478
9/14/2016 9:30,-0.035758799
9/14/2016 9:45,-0.036039716
9/14/2016 10:00,-0.03688731
9/14/2016 10:15,-0.036039716
9/14/2016 10:30,-0.035192121
9/14/2016 10:45,-0.035071036
9/14/2016 11:00,-0.035758799
9/14/2016 11:15,-0.035758799
9/14/2016 11:30,-0.036039716
9/14/2016 11:45,-0.035918631
9/14/2016 12:00,-0.036325476
9/14/2016 12:15,-0.036766225
9/14/2016 12:30,-0.037051986
9/14/2016 12:45,-0.037051986
9/14/2016 13:00,-0.035356797
9/14/2016 13:15,-0.035235712
9/14/2016 13:30,-0.036930901
9/14/2016 13:45,-0.033981272
9/14/2016 14:00,-0.034267033
9/14/2016 14:15,-0.03357927
9/14/2016 14:30,-0.034707782
9/14/2016 14:45,-0.034993542
9/14/2016 15:00,-0.034993542
9/14/2016 15:15,-0.034586697
9/14/2016 15:30,-0.033739102
9/14/2016 15:45,-0.035153374
9/14/2016 16:00,-0.032891508
9/14/2016 16:15,-0.035313206
9/14/2016 16:30,-0.033903778
9/14/2016 16:45,-0.032489506
9/14/2016 17:00,-0.032489506
9/14/2016 17:15,-0.032489506
9/14/2016 17:30,-0.033618017
9/14/2016 17:45,-0.032649338
9/14/2016 18:00,-0.034751372
9/14/2016 18:15,-0.035192121
9/14/2016 18:30,-0.036039716
9/14/2016 18:45,-0.037173071
9/14/2016 19:00,-0.035071036
9/14/2016 19:15,-0.034388118
9/14/2016 19:30,-0.035516629
9/14/2016 19:45,-0.033540523
9/14/2016 20:00,-0.036364223
9/14/2016 20:15,-0.035516629
9/14/2016 20:30,-0.036083306
9/14/2016 20:45,-0.035918631
9/14/2016 21:00,-0.035071036
9/14/2016 21:15,-0.035918631
9/14/2016 21:30,-0.035918631
9/14/2016 21:45,-0.035918631
9/14/2016 22:00,-0.036766225
9/14/2016 22:15,-0.035071036
9/14/2016 22:30,-0.034509202
9/14/2016 22:45,-0.035918631
9/14/2016 23:00,-0.035516629
9/14/2016 23:15,-0.037778495
9/14/2016 23:30,-0.035797546
9/14/2016 23:45,-0.035797546
9/15/2016 0:00,-0.03664514
9/15/2016 0:15,-0.037492735
9/15/2016 0:30,-0.036766225
9/15/2016 0:45,-0.037734905
9/15/2016 1:00,-0.037734905
9/15/2016 1:15,-0.03789958
9/15/2016 1:30,-0.036766225
9/15/2016 1:45,-0.03761382
9/15/2016 2:00,-0.035071036
9/15/2016 2:15,-0.036204391
9/15/2016 2:30,-0.036204391
9/15/2016 2:45,-0.039594769
9/15/2016 3:00,-0.03664514
9/15/2016 3:15,-0.037778495
9/15/2016 3:30,-0.038059412
9/15/2016 3:45,-0.038945754
9/15/2016 4:00,-0.039914433
9/15/2016 4:15,-0.03809816
9/15/2016 4:30,-0.03809816
9/15/2016 4:45,-0.03838392
9/15/2016 5:00,-0.037250565
9/15/2016 5:15,-0.038505005
9/15/2016 5:30,-0.039066839
9/15/2016 5:45,-0.039352599
9/15/2016 6:00,-0.03838392
9/15/2016 6:15,-0.039231514
9/15/2016 6:30,-0.036848563
9/15/2016 6:45,-0.038262835
9/15/2016 7:00,-0.039512431
9/15/2016 7:15,-0.040360026
9/15/2016 7:30,-0.040640943
9/15/2016 7:45,-0.039793348
9/15/2016 8:00,-0.039958024
9/15/2016 8:15,-0.039110429
9/15/2016 8:30,-0.038703584
9/15/2016 8:45,-0.037575073
9/15/2016 9:00,-0.036485308
9/15/2016 9:15,-0.03785599
9/15/2016 9:30,-0.03688731
9/15/2016 9:45,-0.03789958
9/15/2016 10:00,-0.035758799
9/15/2016 10:15,-0.036039716
9/15/2016 10:30,-0.037173071
9/15/2016 10:45,-0.034911204
9/15/2016 11:00,-0.037734905
9/15/2016 11:15,-0.037173071
9/15/2016 11:30,-0.036606393
9/15/2016 11:45,-0.034790119
9/15/2016 12:00,-0.037332903
9/15/2016 12:15,-0.03664514
9/15/2016 12:30,-0.036083306
9/15/2016 12:45,-0.037211818
9/15/2016 13:00,-0.036524056
9/15/2016 13:15,-0.035962222
9/15/2016 13:30,-0.036969648
9/15/2016 13:45,-0.036122054
9/15/2016 14:00,-0.037250565
9/15/2016 14:15,-0.036848563
9/15/2016 14:30,-0.035313206
9/15/2016 14:45,-0.036446561
9/15/2016 15:00,-0.036727478
9/15/2016 15:15,-0.037008395
9/15/2016 15:30,-0.035477882
9/15/2016 15:45,-0.036325476
9/15/2016 16:00,-0.035235712
9/15/2016 16:15,-0.034669035
9/15/2016 16:30,-0.032692929
9/15/2016 16:45,-0.035797546
9/15/2016 17:00,-0.035356797
9/15/2016 17:15,-0.034223442
9/15/2016 17:30,-0.033540523
9/15/2016 17:45,-0.034388118
9/15/2016 18:00,-0.034388118
9/15/2016 18:15,-0.035516629
9/15/2016 18:30,-0.035797546
9/15/2016 18:45,-0.034669035
9/15/2016 19:00,-0.034669035
9/15/2016 19:15,-0.034669035
9/15/2016 19:30,-0.032973846
9/15/2016 19:45,-0.036083306
9/15/2016 20:00,-0.034388118
9/15/2016 20:15,-0.033458185
9/15/2016 20:30,-0.032329674
9/15/2016 20:45,-0.032329674
9/15/2016 21:00,-0.032329674
9/15/2016 21:15,-0.030067808
9/15/2016 21:30,-0.032043913
9/15/2016 21:45,-0.032571844
9/15/2016 22:00,-0.031724249
9/15/2016 22:15,-0.032852761
9/15/2016 22:30,-0.031724249
9/15/2016 22:45,-0.032731676
9/15/2016 23:00,-0.032731676
9/15/2016 23:15,-0.033012593
9/15/2016 23:30,-0.031482079
9/15/2016 23:45,-0.033298353
9/16/2016 0:00,-0.033458185
9/16/2016 0:15,-0.03430578
9/16/2016 0:30,-0.035434291
9/16/2016 0:45,-0.033375848
9/16/2016 1:00,-0.034223442
9/16/2016 1:15,-0.032247336
9/16/2016 1:30,-0.032247336
9/16/2016 1:45,-0.035032289
9/16/2016 2:00,-0.03406361
9/16/2016 2:15,-0.035192121
9/16/2016 2:30,-0.034630287
9/16/2016 2:45,-0.035071036
9/16/2016 3:00,-0.036204391
9/16/2016 3:15,-0.036766225
9/16/2016 3:30,-0.036083306
9/16/2016 3:45,-0.036083306
9/16/2016 4:00,-0.036364223
9/16/2016 4:15,-0.03664514
9/16/2016 4:30,-0.03765741
9/16/2016 4:45,-0.033981272
9/16/2016 5:00,-0.034993542
9/16/2016 5:15,-0.033739102
9/16/2016 5:30,-0.034586697
9/16/2016 5:45,-0.035153374
9/16/2016 6:00,-0.034993542
9/16/2016 6:15,-0.036281886
9/16/2016 6:30,-0.034586697
9/16/2016 6:45,-0.033739102
9/16/2016 7:00,-0.034586697
9/16/2016 7:15,-0.036243139
9/16/2016 7:30,-0.033860187
9/16/2016 7:45,-0.033860187
9/16/2016 8:00,-0.033133678
9/16/2016 8:15,-0.035114627
9/16/2016 8:30,-0.033860187
9/16/2016 8:45,-0.03357927
9/16/2016 9:00,-0.033012593
9/16/2016 9:15,-0.031884081
9/16/2016 9:30,-0.033298353
9/16/2016 9:45,-0.032450759
9/16/2016 10:00,-0.031884081
9/16/2016 10:15,-0.033298353
9/16/2016 10:30,-0.032164998
9/16/2016 10:45,-0.03357927
9/16/2016 11:00,-0.031603164
9/16/2016 11:15,-0.031317404
9/16/2016 11:30,-0.034024863
9/16/2016 11:45,-0.031762996
9/16/2016 12:00,-0.032891508
9/16/2016 12:15,-0.032770423
9/16/2016 12:30,-0.032368421
9/16/2016 12:45,-0.030673232
9/16/2016 13:00,-0.032087504
9/16/2016 13:15,-0.032247336
9/16/2016 13:30,-0.03123991
9/16/2016 13:45,-0.031966419
9/16/2016 14:00,-0.030673232
9/16/2016 14:15,-0.032935098
9/16/2016 14:30,-0.031801744
9/16/2016 14:45,-0.031118825
9/16/2016 15:00,-0.031801744
9/16/2016 15:15,-0.031520827
9/16/2016 15:30,-0.031801744
9/16/2016 15:45,-0.030673232
9/16/2016 16:00,-0.030673232
9/16/2016 16:15,-0.030954149
9/16/2016 16:30,-0.02998547
9/16/2016 16:45,-0.032247336
9/16/2016 17:00,-0.031399742
9/16/2016 17:15,-0.028856958
9/16/2016 17:30,-0.02998547
9/16/2016 17:45,-0.030431062
9/16/2016 18:00,-0.028856958
9/16/2016 18:15,-0.030833064
9/16/2016 18:30,-0.028856958
9/16/2016 18:45,-0.02998547
9/16/2016 19:00,-0.029704553
9/16/2016 19:15,-0.030876655
9/16/2016 19:30,-0.028774621
9/16/2016 19:45,-0.028614789
9/16/2016 20:00,-0.030876655
9/16/2016 20:15,-0.028333871
9/16/2016 20:30,-0.027486277
9/16/2016 20:45,-0.029462383
9/16/2016 21:00,-0.029181466
9/16/2016 21:15,-0.029462383
9/16/2016 21:30,-0.027927026
9/16/2016 21:45,-0.028774621
9/16/2016 22:00,-0.031036487
9/16/2016 22:15,-0.032528253
9/16/2016 22:30,-0.030431062
9/16/2016 22:45,-0.028735873
9/16/2016 23:00,-0.028454956
9/16/2016 23:15,-0.028454956
9/16/2016 23:30,-0.027888279
9/16/2016 23:45,-0.028454956
9/17/2016 0:00,-0.029302551
9/17/2016 0:15,-0.02901679
9/17/2016 0:30,-0.028169196
9/17/2016 0:45,-0.028735873
9/17/2016 1:00,-0.027607362
9/17/2016 1:15,-0.027888279
9/17/2016 1:30,-0.028048111
9/17/2016 1:45,-0.027767194
9/17/2016 2:00,-0.027767194
9/17/2016 2:15,-0.028333871
9/17/2016 2:30,-0.028048111
9/17/2016 2:45,-0.03002906
9/17/2016 3:00,-0.029462383
9/17/2016 3:15,-0.030590894
9/17/2016 3:30,-0.030590894
9/17/2016 3:45,-0.0297433
9/17/2016 4:00,-0.031724249
9/17/2016 4:15,-0.030876655
9/17/2016 4:30,-0.030876655
9/17/2016 4:45,-0.031438489
9/17/2016 5:00,-0.030876655
9/17/2016 5:15,-0.029462383
9/17/2016 5:30,-0.029462383
9/17/2016 5:45,-0.0297433
9/17/2016 6:00,-0.028614789
9/17/2016 6:15,-0.031724249
9/17/2016 6:30,-0.030590894
9/17/2016 6:45,-0.029462383
9/17/2016 7:00,-0.028614789
9/17/2016 7:15,-0.028048111
9/17/2016 7:30,-0.028895706
9/17/2016 7:45,-0.028735873
9/17/2016 8:00,-0.027040685
9/17/2016 8:15,-0.028735873
9/17/2016 8:30,-0.02901679
9/17/2016 8:45,-0.028735873
9/17/2016 9:00,-0.028735873
9/17/2016 9:15,-0.029302551
9/17/2016 9:30,-0.030150145
9/17/2016 9:45,-0.027321602
9/17/2016 10:00,-0.027040685
9/17/2016 10:15,-0.028169196
9/17/2016 10:30,-0.028856958
9/17/2016 10:45,-0.028290281
9/17/2016 11:00,-0.028856958
9/17/2016 11:15,-0.027728447
9/17/2016 11:30,-0.028856958
9/17/2016 11:45,-0.028576041
9/17/2016 12:00,-0.027728447
9/17/2016 12:15,-0.027728447
9/17/2016 12:30,-0.028614789
9/17/2016 12:45,-0.028048111
9/17/2016 13:00,-0.027728447
9/17/2016 13:15,-0.028576041
9/17/2016 13:30,-0.027200517
9/17/2016 13:45,-0.027365192
9/17/2016 14:00,-0.028856958
9/17/2016 14:15,-0.026880852
9/17/2016 14:30,-0.027927026
9/17/2016 14:45,-0.028614789
9/17/2016 15:00,-0.027200517
9/17/2016 15:15,-0.0297433
9/17/2016 15:30,-0.027646109
9/17/2016 15:45,-0.027927026
9/17/2016 16:00,-0.0297433
9/17/2016 16:15,-0.027486277
9/17/2016 16:30,-0.029181466
9/17/2016 16:45,-0.029181466
9/17/2016 17:00,-0.027486277
9/17/2016 17:15,-0.029181466
9/17/2016 17:30,-0.028895706
9/17/2016 17:45,-0.0269196
9/17/2016 18:00,-0.026072005
9/17/2016 18:15,-0.027040685
9/17/2016 18:30,-0.029583468
9/17/2016 18:45,-0.027607362
9/17/2016 19:00,-0.027728447
9/17/2016 19:15,-0.029423636
9/17/2016 19:30,-0.029137875
9/17/2016 19:45,-0.028009364
9/17/2016 20:00,-0.026880852
9/17/2016 20:15,-0.029544721
9/17/2016 20:30,-0.029544721
9/17/2016 20:45,-0.029825638
9/17/2016 21:00,-0.028856958
9/17/2016 21:15,-0.029099128
9/17/2016 21:30,-0.030067808
9/17/2016 21:45,-0.02998547
9/17/2016 22:00,-0.029137875
9/17/2016 22:15,-0.029825638
9/17/2016 22:30,-0.030634485
9/17/2016 22:45,-0.030634485
9/17/2016 23:00,-0.029786891
9/17/2016 23:15,-0.029786891
9/17/2016 23:30,-0.029786891
9/17/2016 23:45,-0.02950113
9/18/2016 0:00,-0.030634485
9/18/2016 0:15,-0.02950113
9/18/2016 0:30,-0.029786891
9/18/2016 0:45,-0.028939296
9/18/2016 1:00,-0.030915402
9/18/2016 1:15,-0.032329674
9/18/2016 1:30,-0.030634485
9/18/2016 1:45,-0.032043913
9/18/2016 2:00,-0.031762996
9/18/2016 2:15,-0.032043913
9/18/2016 2:30,-0.032329674
9/18/2016 2:45,-0.032043913
9/18/2016 3:00,-0.034465612
9/18/2016 3:15,-0.032489506
9/18/2016 3:30,-0.033618017
9/18/2016 3:45,-0.032528253
9/18/2016 4:00,-0.031966419
9/18/2016 4:15,-0.033375848
9/18/2016 4:30,-0.032528253
9/18/2016 4:45,-0.033375848
9/18/2016 5:00,-0.033661608
9/18/2016 5:15,-0.033661608
9/18/2016 5:30,-0.032814014
9/18/2016 5:45,-0.032814014
9/18/2016 6:00,-0.034223442
9/18/2016 6:15,-0.034509202
9/18/2016 6:30,-0.032528253
9/18/2016 6:45,-0.034509202
9/18/2016 7:00,-0.032814014
9/18/2016 7:15,-0.033942525
9/18/2016 7:30,-0.032692929
9/18/2016 7:45,-0.033254763
9/18/2016 8:00,-0.032973846
9/18/2016 8:15,-0.034388118
9/18/2016 8:30,-0.033254763
9/18/2016 8:45,-0.033496933
9/18/2016 9:00,-0.032649338
9/18/2016 9:15,-0.032649338
9/18/2016 9:30,-0.032649338
9/18/2016 9:45,-0.030552147
9/18/2016 10:00,-0.031966419
9/18/2016 10:15,-0.031118825
9/18/2016 10:30,-0.031118825
9/18/2016 10:45,-0.033661608
9/18/2016 11:00,-0.032407168
9/18/2016 11:15,-0.031559574
9/18/2016 11:30,-0.030431062
9/18/2016 11:45,-0.030309977
9/18/2016 12:00,-0.030309977
9/18/2016 12:15,-0.030590894
9/18/2016 12:30,-0.029907975
9/18/2016 12:45,-0.029060381
9/18/2016 13:00,-0.030188892
9/18/2016 13:15,-0.028493704
9/18/2016 13:30,-0.027525024
9/18/2016 13:45,-0.027525024
9/18/2016 14:00,-0.026958347
9/18/2016 14:15,-0.025989667
9/18/2016 14:30,-0.024861156
9/18/2016 14:45,-0.024861156
9/18/2016 15:00,-0.026275428
9/18/2016 15:15,-0.026275428
9/18/2016 15:30,-0.026275428
9/18/2016 15:45,-0.026275428
9/18/2016 16:00,-0.025587665
9/18/2016 16:15,-0.026556345
9/18/2016 16:30,-0.028532451
9/18/2016 16:45,-0.028130449
9/18/2016 17:00,-0.027001937
9/18/2016 17:15,-0.027849532
9/18/2016 17:30,-0.026154343
9/18/2016 17:45,-0.025868582
9/18/2016 18:00,-0.027001937
9/18/2016 18:15,-0.024740071
9/18/2016 18:30,-0.026716177
9/18/2016 18:45,-0.027684856
9/18/2016 19:00,-0.025868582
9/18/2016 19:15,-0.028818211
9/18/2016 19:30,-0.027684856
9/18/2016 19:45,-0.028532451
9/18/2016 20:00,-0.027403939
9/18/2016 20:15,-0.025747498
9/18/2016 20:30,-0.026595092
9/18/2016 20:45,-0.028290281
9/18/2016 21:00,-0.027442686
9/18/2016 21:15,-0.028576041
9/18/2016 21:30,-0.027161769
9/18/2016 21:45,-0.028290281
9/18/2016 22:00,-0.029302551
9/18/2016 22:15,-0.030150145
9/18/2016 22:30,-0.029099128
9/18/2016 22:45,-0.024294479
9/18/2016 23:00,-0.02361156
9/18/2016 23:15,-0.026072005
9/18/2016 23:30,-0.025224411
9/18/2016 23:45,-0.0269196
9/19/2016 0:00,-0.027001937
9/19/2016 0:15,-0.030392315
9/19/2016 0:30,-0.028411366
9/19/2016 0:45,-0.02925896
9/19/2016 1:00,-0.031520827
9/19/2016 1:15,-0.033216015
9/19/2016 1:30,-0.0333371
9/19/2016 1:45,-0.031922829
9/19/2016 2:00,-0.0333371
9/19/2016 2:15,-0.031801744
9/19/2016 2:30,-0.032368421
9/19/2016 2:45,-0.031922829
9/19/2016 3:00,-0.03123991
9/19/2016 3:15,-0.030106555
9/19/2016 3:30,-0.03123991
9/19/2016 3:45,-0.03123991
9/19/2016 4:00,-0.031075234
9/19/2016 4:15,-0.031922829
9/19/2016 4:30,-0.031360995
9/19/2016 4:45,-0.032043913
9/19/2016 5:00,-0.029786891
9/19/2016 5:15,-0.03075557
9/19/2016 5:30,-0.029786891
9/19/2016 5:45,-0.03075557
9/19/2016 6:00,-0.029907975
9/19/2016 6:15,-0.029907975
9/19/2016 6:30,-0.0297433
9/19/2016 6:45,-0.029864385
9/19/2016 7:00,-0.028895706
9/19/2016 7:15,-0.029864385
9/19/2016 7:30,-0.029864385
9/19/2016 7:45,-0.029583468
9/19/2016 8:00,-0.029302551
9/19/2016 8:15,-0.030833064
9/19/2016 8:30,-0.028856958
9/19/2016 8:45,-0.027040685
9/19/2016 9:00,-0.028856958
9/19/2016 9:15,-0.027442686
9/19/2016 9:30,-0.030392315
9/19/2016 9:45,-0.028576041
9/19/2016 10:00,-0.028411366
9/19/2016 10:15,-0.02925896
9/19/2016 10:30,-0.027282854
9/19/2016 10:45,-0.028411366
9/19/2016 11:00,-0.027888279
9/19/2016 11:15,-0.028411366
9/19/2016 11:30,-0.028895706
9/19/2016 11:45,-0.026072005
9/19/2016 12:00,-0.027486277
9/19/2016 12:15,-0.028048111
9/19/2016 12:30,-0.027200517
9/19/2016 12:45,-0.028048111
9/19/2016 13:00,-0.026352922
9/19/2016 13:15,-0.026352922
9/19/2016 13:30,-0.028614789
9/19/2016 13:45,-0.029462383
9/19/2016 14:00,-0.027486277
9/19/2016 14:15,-0.027200517
9/19/2016 14:30,-0.028333871
9/19/2016 14:45,-0.029181466
9/19/2016 15:00,-0.028614789
9/19/2016 15:15,-0.0297433
9/19/2016 15:30,-0.029704553
9/19/2016 15:45,-0.029544721
9/19/2016 16:00,-0.030954149
9/19/2016 16:15,-0.028411366
9/19/2016 16:30,-0.030392315
9/19/2016 16:45,-0.030711979
9/19/2016 17:00,-0.028978043
9/19/2016 17:15,-0.030954149
9/19/2016 17:30,-0.027849532
9/19/2016 17:45,-0.027849532
9/19/2016 18:00,-0.028978043
9/19/2016 18:15,-0.031641912
9/19/2016 18:30,-0.0305134
9/19/2016 18:45,-0.0333371
9/19/2016 19:00,-0.032087504
9/19/2016 19:15,-0.032043913
9/19/2016 19:30,-0.032731676
9/19/2016 19:45,-0.032731676
9/19/2016 20:00,-0.031317404
9/19/2016 20:15,-0.032731676
9/19/2016 20:30,-0.030590894
